Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,Location,Region,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
C369TF62,Mastercard,Online Shopping,37614.0,2022-12-19 01:36:13,Kolkata,East,71.0,Female,90734.0,25188.13,100000.0,Contactless Payment Device,Monday,Yes
M221BZ48,Mastercard,Utility bill,79016.0,2022-12-19 03:25:24,Patna,East,55.0,Female,295030.0,62702.03,200000.0,Unknown,Monday,No
G557KL66,Visa,Healthcare,163166.0,2022-12-19 06:41:34,Kochi,South,74.0,Male,182105.0,190251.16,200000.0,Point-of-Sale Terminal,Monday,No
X356FU55,Visa,Utility bill,89446.0,2022-12-19 21:47:33,Ahmedabad,West,20.0,Male,179605.0,45549.11,200000.0,Contactless Payment Device,Monday,Yes
W477XB39,Mastercard,Entertainment,70974.0,2022-12-20 02:25:25,Kolkata,East,67.0,Female,139611.0,31277.56,100000.0,Contactless Payment Device,Tuesday,No
V696SE97,American Express,Utility bill,34324.0,2022-12-20 12:47:02,Kochi,South,49.0,Male,90867.0,45777.47,100000.0,Contactless Payment Device,Tuesday,No
F189AX31,Mastercard,Online Shopping,47730.0,2022-12-20 13:25:54,Hyderabad,South,75.0,Male,64113.0,31739.4,50000.0,Unknown,Tuesday,No
H107MD77,Mastercard,Retail,109597.0,2022-12-20 19:09:26,Mumbai,West,51.0,Female,195470.0,143021.87,150000.0,Unknown,Tuesday,No
Z932QC94,Visa,Retail,173469.0,2022-12-21 02:54:20,Hyderabad,South,25.0,Male,208885.0,168169.76,200000.0,Contactless Payment Device,Wednesday,No
E880IA44,Visa,Education,192260.0,2022-12-21 06:28:50,Delhi,North,27.0,Female,258325.0,82777.44,200000.0,Unknown,Wednesday,No
Q946DM94,American Express,Education,33629.0,2022-12-21 08:22:36,Mumbai,West,20.0,Male,69280.0,16609.97,50000.0,Mobile,Wednesday,No
U886ZP91,Visa,Utility bill,48443.0,2022-12-21 13:39:31,Ahmedabad,West,67.0,Female,67592.0,43963.65,50000.0,Unknown,Wednesday,No
E485VO56,Visa,Entertainment,160531.0,2022-12-21 15:15:07,Kochi,South,77.0,Male,256631.0,91378.77,200000.0,Unknown,Wednesday,No
Y348UM80,Visa,Entertainment,39838.0,2022-12-21 17:48:56,Jaipur,North,25.0,Female,226765.0,42817.43,200000.0,Point-of-Sale Terminal,Wednesday,No
U390CX19,RuPay,Transportation,39826.0,2022-12-21 19:05:56,Hyderabad,South,67.0,Female,70292.0,22436.24,50000.0,Mobile,Wednesday,No
E372ZC96,RuPay,Retail,48690.0,2022-12-22 02:08:38,Delhi,North,76.0,Female,65617.0,35533.84,50000.0,Contactless Payment Device,Thursday,No
R819HT50,RuPay,Dining,91266.0,2022-12-22 05:42:43,Kolkata,East,,Female,107243.0,71366.18,150000.0,Unknown,Thursday,Yes
M148YK63,Mastercard,Online Shopping,59924.0,2022-12-22 09:38:29,Kochi,South,46.0,Male,177168.0,63717.2,150000.0,Mobile,Thursday,No
Q394MP83,American Express,Transportation,63551.0,2022-12-22 15:17:53,Chennai,South,71.0,Male,154305.0,57130.53,150000.0,Unknown,Thursday,No
V910MH44,RuPay,Healthcare,103183.0,2022-12-23 03:30:27,Kolkata,East,66.0,Male,,89910.38,200000.0,Unknown,Friday,Yes
E733KJ33,Mastercard,Dining,36185.0,2022-12-23 13:05:03,Hyderabad,South,78.0,Female,54167.0,25398.86,50000.0,Unknown,Friday,No
Z922LT60,Visa,Retail,31947.0,2022-12-24 08:05:12,Kolkata,East,75.0,Male,74880.0,34372.12,50000.0,Contactless Payment Device,Saturday,No
Q137RC94,Visa,Healthcare,199462.0,2022-12-24 11:39:24,Delhi,North,22.0,Female,284529.0,180967.84,200000.0,Mobile,Saturday,No
B443JN39,Visa,Retail,138005.0,2022-12-24 16:49:03,Chennai,South,33.0,Female,171480.0,129459.67,150000.0,Desktop,Saturday,No
B198UA42,American Express,Entertainment,71814.0,2022-12-25 03:18:11,Hyderabad,South,56.0,Female,147945.0,72429.3,200000.0,Contactless Payment Device,Sunday,No
W936UX64,Mastercard,Entertainment,44781.0,2022-12-25 04:13:26,Kochi,South,39.0,Male,208157.0,20243.06,150000.0,Contactless Payment Device,Sunday,No
L285FL26,Visa,Healthcare,102355.0,2022-12-25 18:13:21,Surat,West,51.0,Female,278024.0,90155.59,200000.0,Unknown,Sunday,Yes
N740KK56,Visa,Transportation,86379.0,2022-12-26 09:26:54,Jaipur,North,59.0,Male,164015.0,107212.64,150000.0,Mobile,Monday,No
Q826IQ32,Visa,Online Shopping,29895.0,2022-12-26 14:46:12,Pune,West,29.0,Female,181559.0,15775.99,150000.0,Contactless Payment Device,Monday,No
M477OE72,Visa,Education,44564.0,2022-12-26 20:44:03,Surat,West,43.0,Male,137803.0,51128.38,150000.0,Desktop,Monday,No
M407FO53,Visa,Transportation,28902.0,2022-12-27 14:34:49,Surat,West,,Female,90096.0,24082.61,100000.0,Mobile,Tuesday,No
D845TT17,Visa,Utility bill,34471.0,2022-12-27 15:53:16,Hyderabad,South,73.0,Female,133087.0,28861.94,100000.0,Contactless Payment Device,Tuesday,No
Z260LC59,Visa,Online Shopping,85787.0,2022-12-28 14:37:26,Kolkata,East,37.0,Female,142219.0,,150000.0,Desktop,Wednesday,No
N909TM56,RuPay,Dining,47305.0,2022-12-28 14:45:56,Pune,West,37.0,Male,106374.0,60817.33,100000.0,Unknown,Wednesday,No
C221RB93,Mastercard,Retail,99853.0,2022-12-29 02:03:43,Bengaluru,South,61.0,Female,121755.0,69531.49,100000.0,Contactless Payment Device,Thursday,Yes
N988TU18,Mastercard,Education,77892.0,2022-12-29 11:14:21,Surat,West,56.0,Male,120224.0,62113.65,150000.0,Contactless Payment Device,Thursday,Yes
S211VE86,American Express,Dining,31142.0,2022-12-29 12:10:44,Bengaluru,South,62.0,Male,146862.0,30874.39,150000.0,Mobile,Thursday,Yes
H728HQ12,Visa,Entertainment,44510.0,2022-12-29 14:55:33,Chennai,South,63.0,Male,53040.0,29386.34,50000.0,Unknown,Thursday,No
U188AU96,Visa,Education,88372.0,2022-12-29 15:08:50,Delhi,North,65.0,Female,77089.0,54635.73,100000.0,Contactless Payment Device,Thursday,No
G186BI65,RuPay,Healthcare,64498.0,2022-12-29 18:06:50,Hyderabad,South,53.0,Female,117376.0,28978.35,100000.0,Unknown,Thursday,Yes
A946YV74,RuPay,Healthcare,78751.0,2022-12-29 20:43:46,Ahmedabad,West,21.0,Female,96948.0,57944.46,100000.0,Desktop,Thursday,No
O545KY65,RuPay,Healthcare,48752.0,2022-12-30 01:17:49,Ahmedabad,West,21.0,Female,156693.0,26294.69,150000.0,Desktop,Friday,No
E706UT18,Visa,Online Shopping,48221.0,2022-12-30 03:44:13,Surat,West,70.0,Female,140259.0,60771.14,200000.0,Mobile,Friday,No
N960TL38,Mastercard,Utility bill,104019.0,2022-12-30 09:55:39,Delhi,North,76.0,Female,,78159.14,150000.0,Mobile,Friday,No
W653TL43,Visa,Healthcare,66950.0,2022-12-30 18:29:37,Kochi,South,68.0,Male,138143.0,60787.16,100000.0,Desktop,Friday,No
N238RA18,Visa,Online Shopping,88001.0,2022-12-31 07:50:54,Patna,East,,Female,118473.0,66988.74,100000.0,Point-of-Sale Terminal,Saturday,No
Y977XK98,Mastercard,Transportation,80860.0,2022-12-31 18:15:36,Hyderabad,South,27.0,Female,72100.0,53981.54,100000.0,Unknown,Saturday,No
T190WZ27,Visa,Transportation,72832.0,2022-12-31 22:01:01,Mumbai,West,39.0,Male,116308.0,50337.42,150000.0,Contactless Payment Device,Saturday,No
F816UM94,American Express,Utility bill,146909.0,2022-12-31 23:20:37,Delhi,North,66.0,Male,215465.0,70413.85,150000.0,Unknown,Saturday,Yes
N948LR48,Visa,Retail,51680.0,2023-01-01 02:53:25,Surat,West,34.0,Female,167185.0,51989.18,150000.0,Unknown,Sunday,Yes
L515HB88,Mastercard,Utility bill,55639.0,2023-01-01 03:07:04,Chennai,South,48.0,Female,109766.0,48308.89,100000.0,Unknown,Sunday,No
A493UT56,Mastercard,Retail,44718.0,2023-01-01 05:23:09,Kolkata,East,66.0,Male,114407.0,50910.7,150000.0,Desktop,Sunday,No
Z605XZ96,Mastercard,Utility bill,45558.0,2023-01-01 09:20:36,Bengaluru,South,71.0,Male,35558.0,42966.87,50000.0,Contactless Payment Device,Sunday,No
M727UM41,Visa,Dining,32612.0,2023-01-02 00:32:44,Patna,East,29.0,Female,70946.0,38967.54,100000.0,Contactless Payment Device,Monday,No
J217IW51,Mastercard,Retail,87030.0,2023-01-02 04:09:27,Bengaluru,South,61.0,Female,74892.0,50181.97,100000.0,Contactless Payment Device,Monday,Yes
G342FB72,Visa,Entertainment,190335.0,2023-01-02 04:37:19,Bengaluru,South,30.0,Female,217256.0,128293.71,200000.0,Unknown,Monday,Yes
I473AQ16,Visa,Education,27604.0,2023-01-02 09:42:55,Jaipur,North,56.0,Female,70207.0,29001.3,100000.0,Unknown,Monday,No
C190GU47,Mastercard,Healthcare,59435.0,2023-01-02 18:44:04,Chennai,South,34.0,Female,136748.0,56801.51,100000.0,Point-of-Sale Terminal,Monday,No
X920MM70,Visa,Retail,124364.0,2023-01-02 22:50:24,Bengaluru,South,56.0,Female,219584.0,78215.79,200000.0,Point-of-Sale Terminal,Monday,Yes
W641AU83,Visa,Utility bill,37974.0,2023-01-03 00:00:01,Patna,East,75.0,Male,266794.0,18927.56,200000.0,Point-of-Sale Terminal,Tuesday,Yes
K306NN80,Visa,Healthcare,101887.0,2023-01-03 05:39:57,Ahmedabad,West,71.0,Male,217409.0,106335.52,150000.0,Point-of-Sale Terminal,Tuesday,No
U150ZD96,Mastercard,Online Shopping,143115.0,2023-01-03 15:47:29,Kolkata,East,31.0,Male,152403.0,147281.6,150000.0,Unknown,Tuesday,No
T785JA97,RuPay,Entertainment,99601.0,2023-01-03 19:30:22,Ahmedabad,West,41.0,Female,71194.0,88350.35,100000.0,Desktop,Tuesday,No
R255NE93,Mastercard,Utility bill,41519.0,2023-01-03 21:09:21,Hyderabad,South,27.0,Male,197944.0,26257.86,200000.0,Mobile,Tuesday,No
Y535DA73,Mastercard,Entertainment,33556.0,2023-01-03 21:54:11,Kochi,South,44.0,Female,47806.0,13489.89,50000.0,Mobile,Tuesday,No
S442XV97,Visa,Utility bill,148981.0,2023-01-03 22:09:38,Jaipur,North,36.0,Female,124290.0,141084.39,150000.0,Mobile,Tuesday,No
L860WW47,Mastercard,Transportation,137273.0,2023-01-04 03:00:33,Surat,West,70.0,Male,115943.0,135145.06,150000.0,Point-of-Sale Terminal,Wednesday,No
X972EI42,Visa,Healthcare,31709.0,2023-01-04 22:58:04,Bengaluru,South,,Male,73737.0,18225.91,50000.0,Desktop,Wednesday,No
E990YZ23,RuPay,Transportation,53767.0,2023-01-05 07:31:17,Chennai,South,57.0,Female,164102.0,45335.26,200000.0,Unknown,Thursday,No
H510KR73,RuPay,Entertainment,32960.0,2023-01-05 13:33:59,Chennai,South,73.0,Male,38771.0,36769.24,50000.0,Mobile,Thursday,No
F226QT89,RuPay,Education,121520.0,2023-01-05 17:20:21,Surat,West,58.0,Male,126487.0,53986.88,150000.0,Desktop,Thursday,No
H258IF27,American Express,Retail,38729.0,2023-01-05 18:16:35,Mumbai,West,62.0,Male,58407.0,39377.84,50000.0,Contactless Payment Device,Thursday,No
V496SW11,Visa,Online Shopping,112695.0,2023-01-06 06:42:16,Ahmedabad,West,67.0,Male,107693.0,126548.67,150000.0,Point-of-Sale Terminal,Friday,Yes
Y593IV66,Mastercard,Dining,147790.0,2023-01-07 08:49:30,Bengaluru,South,49.0,Male,162064.0,196531.3,200000.0,Mobile,Saturday,No
X115AX37,American Express,Healthcare,86762.0,2023-01-07 11:35:47,Surat,West,72.0,Male,98546.0,69040.41,100000.0,Point-of-Sale Terminal,Saturday,Yes
B168JQ86,Mastercard,Online Shopping,91205.0,2023-01-07 18:30:56,Surat,West,69.0,Male,103734.0,38749.31,100000.0,Mobile,Saturday,No
R385DC90,RuPay,Education,92359.0,2023-01-07 22:49:37,Mumbai,West,59.0,Female,102312.0,,100000.0,Mobile,Saturday,Yes
W455HA32,Mastercard,Transportation,55999.0,2023-01-08 17:59:38,Ahmedabad,West,26.0,Female,223241.0,40341.64,150000.0,Unknown,Sunday,No
O954KZ36,Mastercard,Retail,26645.0,2023-01-08 19:50:24,Chennai,South,18.0,Male,89256.0,15622.52,100000.0,Point-of-Sale Terminal,Sunday,No
W318RF97,Visa,Entertainment,33110.0,2023-01-09 02:19:40,Bengaluru,South,,Male,52412.0,36859.53,50000.0,Point-of-Sale Terminal,Monday,No
N826AI66,Mastercard,Utility bill,97944.0,2023-01-09 07:08:31,Lucknow,North,63.0,Female,74866.0,42490.23,100000.0,Mobile,Monday,No
O594OV10,RuPay,Utility bill,95410.0,2023-01-09 08:29:37,Delhi,North,63.0,Female,151465.0,55690.98,150000.0,Unknown,Monday,Yes
X181NQ98,Mastercard,Healthcare,67886.0,2023-01-09 09:12:35,Delhi,North,77.0,Male,132742.0,68139.38,100000.0,Unknown,Monday,No
C960LA65,RuPay,Healthcare,96868.0,2023-01-09 13:11:11,Kochi,South,52.0,Male,73450.0,72158.63,100000.0,Unknown,Monday,Yes
W163DG33,Mastercard,Entertainment,198707.0,2023-01-10 17:44:48,Pune,West,48.0,Male,285893.0,165436.39,200000.0,Mobile,Tuesday,No
O902TD55,Visa,Healthcare,92838.0,2023-01-10 18:44:39,Patna,East,79.0,Male,85620.0,62029.08,100000.0,Point-of-Sale Terminal,Tuesday,Yes
L655UP14,Mastercard,Transportation,186633.0,2023-01-11 09:29:52,Pune,West,23.0,Female,239616.0,176140.29,200000.0,Point-of-Sale Terminal,Wednesday,No
X528NG36,American Express,Utility bill,30110.0,2023-01-12 03:00:18,Surat,West,63.0,Male,240011.0,39593.39,200000.0,Unknown,Thursday,No
H420BM71,Visa,Healthcare,70463.0,2023-01-12 06:55:57,Pune,West,25.0,Male,180676.0,75182.95,150000.0,Desktop,Thursday,No
B119TM54,Visa,Retail,28140.0,2023-01-12 08:12:38,Jaipur,North,50.0,Female,49201.0,15229.34,50000.0,Unknown,Thursday,No
U132OE59,RuPay,Retail,34964.0,2023-01-12 13:17:19,Mumbai,West,53.0,Male,152336.0,24437.25,200000.0,Unknown,Thursday,No
S369SW97,RuPay,Entertainment,130856.0,2023-01-13 03:44:23,Mumbai,West,20.0,Female,164518.0,91618.52,200000.0,Contactless Payment Device,Friday,No
I938TY41,Visa,Transportation,67865.0,2023-01-13 04:23:55,Patna,East,71.0,Female,192525.0,82955.85,150000.0,Unknown,Friday,Yes
Z668SN41,RuPay,Online Shopping,145747.0,2023-01-13 06:43:36,Pune,West,40.0,Male,151525.0,98181.07,150000.0,Mobile,Friday,No
I374NZ87,Visa,Entertainment,169656.0,2023-01-13 07:49:47,Chennai,South,64.0,Male,,69579.75,200000.0,Point-of-Sale Terminal,Friday,No
M208NK39,Visa,Retail,38021.0,2023-01-13 23:21:32,Hyderabad,South,69.0,Male,54092.0,23874.63,50000.0,Contactless Payment Device,Friday,No
D571TQ75,Visa,Dining,29662.0,2023-01-14 01:06:41,Surat,West,66.0,Female,72665.0,24333.9,100000.0,Mobile,Saturday,Yes
J143PC13,Mastercard,Online Shopping,28664.0,2023-01-14 01:47:16,Surat,West,31.0,Female,83871.0,12686.12,100000.0,Desktop,Saturday,No
K666IU78,RuPay,Transportation,176265.0,2023-01-14 04:30:54,Patna,East,59.0,Male,,178082.14,200000.0,Desktop,Saturday,No
S654WV78,Mastercard,Utility bill,88560.0,2023-01-15 15:32:40,Bengaluru,South,64.0,Female,263001.0,78970.07,200000.0,Mobile,Sunday,No
Q625SX85,Mastercard,Utility bill,53429.0,2023-01-15 19:39:02,Delhi,North,69.0,Male,112401.0,49694.51,100000.0,Contactless Payment Device,Sunday,No
Y499NW34,Visa,Dining,89538.0,2023-01-15 21:39:59,Surat,West,48.0,Male,122807.0,51651.29,100000.0,Point-of-Sale Terminal,Sunday,No
X663FU59,American Express,Education,27737.0,2023-01-16 00:41:50,Hyderabad,South,44.0,Female,36607.0,13220.0,50000.0,Point-of-Sale Terminal,Monday,No
X406JE76,Visa,Retail,32432.0,2023-01-16 14:42:15,Chennai,South,23.0,Male,39725.0,21284.87,50000.0,Unknown,Monday,Yes
Y553US98,Visa,Utility bill,38235.0,2023-01-17 02:20:18,Lucknow,North,30.0,Male,50072.0,34919.78,50000.0,Desktop,Tuesday,No
V114RV70,American Express,Online Shopping,94499.0,2023-01-17 22:16:54,Hyderabad,South,78.0,Male,136875.0,65045.6,100000.0,Contactless Payment Device,Tuesday,No
O471JF31,Mastercard,Healthcare,33033.0,2023-01-18 08:33:24,Patna,East,49.0,Female,44916.0,38830.47,50000.0,Contactless Payment Device,Wednesday,No
T701YU81,Visa,Online Shopping,119890.0,2023-01-18 11:38:04,Kochi,South,55.0,Male,145129.0,48380.01,150000.0,Point-of-Sale Terminal,Wednesday,No
U595BG63,RuPay,Utility bill,142553.0,2023-01-18 16:04:34,Surat,West,29.0,Female,151733.0,144865.13,150000.0,Mobile,Wednesday,Yes
A269YN50,RuPay,Retail,114537.0,2023-01-19 06:51:27,Kochi,South,31.0,Male,163939.0,84883.68,150000.0,Mobile,Thursday,No
G897TG78,Visa,Education,34940.0,2023-01-19 07:21:06,Surat,West,73.0,Female,63054.0,33744.41,50000.0,Desktop,Thursday,No
B759IG30,Mastercard,Entertainment,103734.0,2023-01-20 09:49:54,Surat,West,67.0,Female,180283.0,68150.13,150000.0,Unknown,Friday,No
Z608LX74,RuPay,Dining,172226.0,2023-01-22 04:50:04,Kochi,South,50.0,Female,195426.0,187185.72,200000.0,Mobile,Sunday,No
I315JZ46,Visa,Entertainment,31605.0,2023-01-22 16:50:31,Jaipur,North,35.0,Female,70116.0,32540.37,50000.0,Mobile,Sunday,No
T191IH45,RuPay,Entertainment,46001.0,2023-01-22 18:22:37,Hyderabad,South,73.0,Male,64672.0,,50000.0,Desktop,Sunday,No
T455MB36,American Express,Retail,71686.0,2023-01-22 19:08:43,Ahmedabad,West,59.0,Female,136706.0,99530.35,100000.0,Point-of-Sale Terminal,Sunday,No
M131YI31,RuPay,Online Shopping,57649.0,2023-01-23 00:42:04,Patna,East,31.0,Male,169127.0,32831.35,150000.0,Desktop,Monday,No
X873BQ73,RuPay,Dining,155708.0,2023-01-23 09:18:17,Delhi,North,31.0,Female,216992.0,142926.39,200000.0,Mobile,Monday,No
A533NM70,Visa,Education,146684.0,2023-01-23 09:59:37,Mumbai,West,18.0,Male,297604.0,138562.23,200000.0,Mobile,Monday,Yes
D395JP22,Mastercard,Utility bill,86952.0,2023-01-24 01:50:53,Kochi,South,70.0,Female,163217.0,48556.56,200000.0,Contactless Payment Device,Tuesday,No
I164MA58,Visa,Utility bill,40554.0,2023-01-24 05:22:35,Kochi,South,64.0,Male,,34454.13,150000.0,Desktop,Tuesday,No
Q928KO32,Visa,Online Shopping,125029.0,2023-01-24 16:17:00,Bengaluru,South,57.0,Female,165780.0,68006.33,150000.0,Point-of-Sale Terminal,Tuesday,No
Z606RX96,Visa,Online Shopping,124941.0,2023-01-24 20:29:53,Mumbai,West,31.0,Male,,116193.81,150000.0,Mobile,Tuesday,No
R181TM10,Visa,Education,93625.0,2023-01-25 08:49:28,Mumbai,West,45.0,Female,113578.0,82046.03,100000.0,Desktop,Wednesday,No
N293LR72,Visa,Dining,153367.0,2023-01-26 01:06:13,Mumbai,West,27.0,Male,294742.0,113707.25,200000.0,Desktop,Thursday,No
Q490DW67,Visa,Healthcare,95990.0,2023-01-26 20:50:47,Hyderabad,South,32.0,Female,85386.0,45203.22,100000.0,Contactless Payment Device,Thursday,Yes
Q821QF12,Visa,Utility bill,83643.0,2023-01-27 21:52:32,Kochi,South,27.0,Female,,59615.81,100000.0,Unknown,Friday,No
Q744KN88,Mastercard,Entertainment,32610.0,2023-01-28 04:19:29,Surat,West,66.0,Male,155791.0,34775.54,200000.0,Point-of-Sale Terminal,Saturday,No
B805GX55,Visa,Transportation,37061.0,2023-01-28 10:13:35,Ahmedabad,West,79.0,Male,47673.0,18253.6,50000.0,Contactless Payment Device,Saturday,No
M241RJ20,Mastercard,Education,143313.0,2023-01-28 21:42:00,Delhi,North,73.0,Female,202909.0,174523.4,200000.0,Point-of-Sale Terminal,Saturday,No
F639UG78,Mastercard,Retail,47062.0,2023-01-28 22:23:12,Mumbai,West,62.0,Male,269716.0,65462.18,200000.0,Mobile,Saturday,No
B903IP50,Mastercard,Online Shopping,79858.0,2023-01-29 10:17:13,Mumbai,West,40.0,Male,134720.0,41123.05,100000.0,Contactless Payment Device,Sunday,Yes
O480YM88,Mastercard,Entertainment,112393.0,2023-01-30 01:34:16,Delhi,North,29.0,Female,123070.0,,150000.0,Point-of-Sale Terminal,Monday,Yes
H821BH68,Mastercard,Online Shopping,40337.0,2023-01-30 06:14:48,Pune,West,63.0,Male,40848.0,41644.29,50000.0,Point-of-Sale Terminal,Monday,Yes
O162AH84,RuPay,Healthcare,43668.0,2023-01-30 10:25:13,Delhi,North,35.0,Female,66898.0,24939.74,50000.0,Desktop,Monday,Yes
T915QW30,Mastercard,Retail,94065.0,2023-01-30 17:11:33,Patna,East,53.0,Male,127778.0,81385.67,100000.0,Desktop,Monday,No
M490LX16,Visa,Utility bill,41502.0,2023-01-30 22:54:07,Kolkata,East,55.0,Male,49700.0,38803.11,50000.0,Desktop,Monday,No
E934HM51,Mastercard,Transportation,156460.0,2023-01-31 10:52:02,Jaipur,North,77.0,Female,219437.0,62896.17,200000.0,Contactless Payment Device,Tuesday,No
Q720XJ66,RuPay,Entertainment,71255.0,2023-01-31 13:35:56,Ahmedabad,West,80.0,Female,140929.0,49054.93,100000.0,Contactless Payment Device,Tuesday,No
Z550VC49,Visa,Online Shopping,88636.0,2023-01-31 14:24:56,Kochi,South,70.0,,124609.0,92013.43,100000.0,Contactless Payment Device,Tuesday,No
V245TC48,Visa,Entertainment,126039.0,2023-01-31 14:48:23,Surat,West,71.0,Female,,78185.44,150000.0,Point-of-Sale Terminal,Tuesday,No
V559KA95,Mastercard,Transportation,135433.0,2023-01-31 17:05:11,Jaipur,North,59.0,Male,270014.0,183108.7,200000.0,Unknown,Tuesday,No
A209XS89,Mastercard,Online Shopping,52064.0,2023-01-31 17:29:13,Ahmedabad,West,63.0,Male,97615.0,48313.05,100000.0,Unknown,Tuesday,Yes
X439IV77,Mastercard,Entertainment,126298.0,2023-01-31 19:05:27,Lucknow,North,80.0,Female,155465.0,118838.37,150000.0,Point-of-Sale Terminal,Tuesday,Yes
Z530TF72,Visa,Online Shopping,104876.0,2023-01-31 21:02:58,Bengaluru,South,18.0,Male,176887.0,42116.04,150000.0,Point-of-Sale Terminal,Tuesday,Yes
X308MJ48,Visa,Online Shopping,57894.0,2023-02-01 02:41:32,Pune,West,73.0,Female,143230.0,34217.97,100000.0,Contactless Payment Device,Wednesday,No
K505LD11,Visa,Education,90305.0,2023-02-01 04:42:01,Chennai,South,50.0,Female,109462.0,68518.24,100000.0,Mobile,Wednesday,Yes
A580UO20,Visa,Utility bill,49677.0,2023-02-01 14:15:13,Kolkata,East,38.0,Male,49542.0,45255.95,50000.0,Mobile,Wednesday,Yes
L923XS93,Mastercard,Online Shopping,68750.0,2023-02-02 01:24:30,Ahmedabad,West,45.0,Female,177254.0,89227.65,200000.0,Desktop,Thursday,No
M449MB30,Visa,Utility bill,36055.0,2023-02-02 15:01:42,Pune,West,52.0,Male,63949.0,15553.39,50000.0,Unknown,Thursday,Yes
L285GA57,American Express,Dining,69149.0,2023-02-03 11:26:55,Kochi,South,76.0,Female,129010.0,70215.89,100000.0,Contactless Payment Device,Friday,No
S872OI54,RuPay,Education,77582.0,2023-02-03 20:43:23,Chennai,South,76.0,Male,105371.0,63603.22,100000.0,Unknown,Friday,No
H924XI61,Visa,Education,79745.0,2023-02-04 03:27:49,Delhi,North,26.0,Female,145543.0,79277.84,200000.0,Desktop,Saturday,Yes
C184WD99,Visa,Education,41642.0,2023-02-04 09:21:42,Hyderabad,South,72.0,,113990.0,24785.69,150000.0,Point-of-Sale Terminal,Saturday,No
E153YK41,Mastercard,Retail,132299.0,2023-02-05 06:55:34,Jaipur,North,80.0,Male,,,150000.0,Mobile,Sunday,Yes
I253KB56,American Express,Online Shopping,32130.0,2023-02-05 09:42:23,Mumbai,West,63.0,Female,258639.0,40844.55,200000.0,Point-of-Sale Terminal,Sunday,No
Z480DF86,Visa,Retail,57591.0,2023-02-05 16:46:41,Delhi,North,49.0,Female,80042.0,,100000.0,Mobile,Sunday,No
Q242EF73,RuPay,Education,53074.0,2023-02-05 16:49:28,Hyderabad,South,55.0,Female,119377.0,28516.84,100000.0,Mobile,Sunday,Yes
P170ZC55,Visa,Education,104317.0,2023-02-06 04:02:08,Kochi,South,49.0,Female,229825.0,72779.05,200000.0,Mobile,Monday,No
R775ZT78,Visa,Healthcare,27770.0,2023-02-06 10:38:22,Chennai,South,30.0,Male,72948.0,14153.38,50000.0,Point-of-Sale Terminal,Monday,No
M263FJ58,Mastercard,Utility bill,127987.0,2023-02-06 18:21:54,Jaipur,North,69.0,Female,110786.0,111585.6,150000.0,,Monday,No
R302HM41,Visa,Dining,29551.0,2023-02-07 09:51:38,Ahmedabad,West,24.0,Female,117916.0,19006.61,150000.0,Unknown,Tuesday,Yes
U750BI35,RuPay,Entertainment,83133.0,2023-02-07 12:26:37,Jaipur,North,78.0,Female,202100.0,51625.83,150000.0,Desktop,Tuesday,No
M929HY61,Mastercard,Retail,65103.0,2023-02-07 13:19:52,Ahmedabad,West,41.0,Female,126079.0,57563.39,100000.0,Contactless Payment Device,Tuesday,No
P301XT44,Visa,Retail,82811.0,2023-02-08 04:44:01,Delhi,North,60.0,Male,125505.0,33636.42,100000.0,Point-of-Sale Terminal,Wednesday,No
G691ZH16,Mastercard,Dining,127410.0,2023-02-08 06:30:53,Kolkata,East,77.0,Male,185820.0,101835.68,200000.0,Point-of-Sale Terminal,Wednesday,No
J797GQ13,Visa,Utility bill,131511.0,2023-02-08 10:59:19,Surat,West,39.0,Female,171185.0,58742.39,200000.0,Contactless Payment Device,Wednesday,No
I804ZG17,Visa,Dining,26600.0,2023-02-08 12:13:30,Kochi,South,61.0,Female,45248.0,19213.11,50000.0,Contactless Payment Device,Wednesday,Yes
A532PJ98,Mastercard,Utility bill,40151.0,2023-02-08 13:35:34,Delhi,North,68.0,Male,57948.0,22506.25,50000.0,Point-of-Sale Terminal,Wednesday,Yes
Y547FP95,Mastercard,Dining,59936.0,2023-02-08 18:47:18,Hyderabad,South,46.0,Female,241052.0,24218.1,200000.0,Desktop,Wednesday,Yes
U119XG53,RuPay,Online Shopping,51365.0,2023-02-09 00:51:29,Jaipur,North,67.0,Male,236100.0,56789.28,200000.0,Unknown,Thursday,No
B430TI92,Mastercard,Education,92173.0,2023-02-09 03:46:29,Chennai,South,61.0,Female,246761.0,,200000.0,Desktop,Thursday,No
W841VT57,RuPay,Dining,46440.0,2023-02-09 04:55:38,Patna,East,25.0,Male,53064.0,31185.23,50000.0,Point-of-Sale Terminal,Thursday,No
W948UL57,Visa,Online Shopping,116820.0,2023-02-09 07:45:50,Chennai,South,19.0,Male,205308.0,148123.61,200000.0,Mobile,Thursday,No
H680PT88,Mastercard,Entertainment,135455.0,2023-02-09 16:04:13,Jaipur,North,78.0,Male,154372.0,62618.94,150000.0,Contactless Payment Device,Thursday,No
B564CI80,Visa,Online Shopping,49480.0,2023-02-09 22:51:56,Lucknow,North,58.0,Female,73168.0,40007.73,50000.0,Contactless Payment Device,Thursday,No
